INDEX	INTEGRATED QUALITY FLAG	FILENAME	LAB	GRANT	CELLTYPE	HGNC TARGET NAME	TARGET NAME	ENSEMBL TARGET ID	TREATMENT	PROTOCOL	NPEAKS IDR OPTIMAL (IDR 2%)	NPEAKS IDR OPTIMAL (IDR 2%) BLACKLIST FILTERED	NPEAKS IN BLACKLIST	BLACKLIST PERCENTAGE	NPEAKS (SPP FDR 1%)	NPEAKS (SPP FDR 0.1 %)	NPEAKS (SPP FDR 0.01 %)	NPEAKS RELAXED (SPP FDR 90%)	RESCUE-RATIO (Np' / Nt) (DISTINCT READS)	SELF CONS. RATIO (Ns1/Ns2) (DISTINCT READS)
640	1	wgEncodeHaibTfbsGm12878Tcf3Pcr1xAlnRep0	HudsonAlpha	Myers	GM12878	TCF3	TCF3_(SC-349)	ENSG00000071564	None	PCR1x	16080	16021	59	0.366915423	194415	86101	33213	300000		
641	1	wgEncodeSydhTfbsHct116Tcf7l2UcdAlnRep0	USC	Snyder	HCT-116	TCF7L2	TCF7L2	ENSG00000148737	None	std	19501	19463	38	0.194861802	37696	29622	6467	300000		
642	1	wgEncodeSydhTfbsHek293Tcf7l2UcdAlnRep0	USC	Snyder	HEK293	TCF7L2	TCF7L2	ENSG00000148737	None	std	8967	8961	6	0.066912011	4004	2322	0	61861		
643	0	wgEncodeSydhTfbsHelas3Tcf7l2UcdAlnRep0	USC	Snyder	HeLa-S3	TCF7L2	TCF7L2	ENSG00000148737	None	std	3233	3198	35	1.082585834	3241	2481	0	17304		
644	0	wgEncodeSydhTfbsHepg2Tcf7l2UcdAlnRep0	USC	Snyder	HepG2	TCF7L2	TCF7L2	ENSG00000148737	None	std	2743	2742	1	0.036456435	2295	1626	0	300000		
645	1	wgEncodeSydhTfbsMcf7Tcf7l2UcdAlnRep0	USC	Snyder	MCF-7	TCF7L2	TCF7L2	ENSG00000148737	None	std	10303	10293	10	0.097059109	6555	2344	0	300000		
646	1	wgEncodeSydhTfbsPanc1Tcf7l2UcdAlnRep0	USC	Snyder	PANC-1	TCF7L2	TCF7L2	ENSG00000148737	None	std	13418	13366	52	0.387539127	19176	12980	9115	300000		
647	1	wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdAlnRep0	USC	Snyder	HeLa-S3	TCF7L2	TCF7L2_C9B9_(2565)	ENSG00000148737	None	std	19265	19242	23	0.11938749	21730	15712	10079	300000		
648	1	wgEncodeHaibTfbsH1hescTead4sc101184V0422111AlnRep0	HudsonAlpha	Myers	H1-hESC	TEAD4	TEAD4_(SC-101184)	ENSG00000197905	None	v042211.1	19934	19857	77	0.386274707	102465	71148	32879	300000		
649	1	wgEncodeHaibTfbsHepg2Tead4sc101184V0422111AlnRep0	HudsonAlpha	Myers	HepG2	TEAD4	TEAD4_(SC-101184)	ENSG00000197905	None	v042211.1	15191	15160	31	0.204068198	44696	22460	16866	300000		
650	1	wgEncodeHaibTfbsK562Tead4sc101184V0422111AlnRep0	HudsonAlpha	Myers	K562	TEAD4	TEAD4_(SC-101184)	ENSG00000197905	None	v042211.1	31078	31030	48	0.154450093	68417	47038	32133	300000		
651	1	wgEncodeSydhTfbsHelas3Ap2alphaStdAlnRep0	USC	Snyder	HeLa-S3	TFAP2A	AP-2alpha	ENSG00000137203	None	std	18989	18970	19	0.100057928	19426	13948	10212	300000		
652	1	wgEncodeSydhTfbsHelas3Ap2gammaStdAlnRep0	USC	Snyder	HeLa-S3	TFAP2C	AP-2gamma	ENSG00000087510	None	std	25455	25452	3	0.011785504	24481	17715	11930	300000		
653	1	wgEncodeHaibTfbsK562Thap1sc98174V0416101AlnRep0	HudsonAlpha	Myers	K562	THAP1	THAP1_(SC-98174)	ENSG00000131931	None	v041610.1	3561	3506	55	1.544509969	135276	19969	8008	300000		
654	1	wgEncodeSydhTfbsHek293Kap1UcdAlnRep0	USC	Snyder	HEK293	TRIM28	KAP1	ENSG00000130726	None	std	19808	19774	34	0.171647819	13587	1700	0	300000		
655	1	wgEncodeSydhTfbsK562Kap1UcdAlnRep0	USC	Snyder	K562	TRIM28	KAP1	ENSG00000130726	None	std	5492	5489	3	0.054624909	8935	5055	0	300000		
656	1	wgEncodeSydhTfbsU2osKap1UcdAlnRep0	USC	Snyder	U2OS	TRIM28	KAP1	ENSG00000130726	None	std	14659	14647	12	0.081860973	17985	7396	0	252790		
657	1	wgEncodeHaibTfbsK562Trim28sc81411V0422111AlnRep0	HudsonAlpha	Myers	K562	TRIM28	TRIM28_(SC-81411)	ENSG00000130726	None	v042211.1	12190	12137	53	0.434782609	21932	12991	6650	300000		
658	1	wgEncodeSydhTfbsK562Ubfsc13125IggmusAlnRep0	Stanford	Snyder	K562	UBTF	UBF_(sc-13125)	ENSG00000108312	None	std	6080	6002	78	1.282894737	343	0	0	300000		
659	1	wgEncodeSydhTfbsK562Ubtfsab1404509IggmusAlnRep0	Stanford	Snyder	K562	UBTF	UBTF_(SAB1404509)	ENSG00000108312	None	std	13770	13692	78	0.566448802	9805	0	0	300000		
660	1	wgEncodeHaibTfbsA549Usf1Pcr1xDex100nmAlnRep0	HudsonAlpha	Myers	A549	USF1	USF-1	ENSG00000158773	DEX_100nM	PCR1x	11997	11980	17	0.141702092	9802	5328	0	300000		
661	1	wgEncodeHaibTfbsA549Usf1Pcr1xEtoh02AlnRep0	HudsonAlpha	Myers	A549	USF1	USF-1	ENSG00000158773	EtOH_0.02pct	PCR1x	11997	11932	65	0.541802117	15244	8078	0	300000		
662	1	wgEncodeHaibTfbsA549Usf1V0422111Etoh02AlnRep0	HudsonAlpha	Myers	A549	USF1	USF-1	ENSG00000158773	EtOH_0.02pct	v042211.1	8014	8004	10	0.124781632	4777	2490	0	300000		
663	1	wgEncodeHaibTfbsGm12878Usf1Pcr2xAlnRep0	HudsonAlpha	Myers	GM12878	USF1	USF-1	ENSG00000158773	None	PCR2x	9826	9778	48	0.488499898	85563	25090	7301	300000		
664	1	wgEncodeHaibTfbsH1hescUsf1Pcr1xAlnRep0	HudsonAlpha	Myers	H1-hESC	USF1	USF-1	ENSG00000158773	None	PCR1x	26102	26042	60	0.229867443	113075	75967	51216	300000		
665	1	wgEncodeHaibTfbsHepg2Usf1Pcr1xAlnRep0	HudsonAlpha	Myers	HepG2	USF1	USF-1	ENSG00000158773	None	PCR1x	21946	21890	56	0.255171785	49295	32080	22850	300000		
666	1	wgEncodeHaibTfbsK562Usf1V0416101AlnRep0	HudsonAlpha	Myers	K562	USF1	USF-1	ENSG00000158773	None	v041610.1	18558	18521	37	0.199374933	263311	111603	56794	300000		
667	1	wgEncodeHaibTfbsSknshraUsf1sc8983V0416102AlnRep0	HudsonAlpha	Myers	SK-N-SH_RA	USF1	USF1_(SC-8983)	ENSG00000158773	None	v041610.2	19680	19622	58	0.294715447	71421	49424	39012	300000		
668	1	wgEncodeSydhTfbsGm12878Usf2IggmusAlnRep0	Stanford	Snyder	GM12878	USF2	USF2	ENSG00000105698	None	std	9032	9022	10	0.110717449	5851	2270	0	300000		
669	1	wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0	Stanford	Snyder	H1-hESC	USF2	USF2	ENSG00000105698	None	std	7002	6952	50	0.714081691	3578	1217	0	69646		
670	1	wgEncodeSydhTfbsHelas3Usf2IggmusAlnRep0	Stanford	Snyder	HeLa-S3	USF2	USF2	ENSG00000105698	None	std	12351	12306	45	0.364342968	10745	4503	0	300000		
671	1	wgEncodeSydhTfbsHepg2Usf2IggrabAlnRep0	Stanford	Snyder	HepG2	USF2	USF2	ENSG00000105698	None	std	6356	6291	65	1.022655758	1989	994	0	300000		
672	1	wgEncodeSydhTfbsK562Usf2IggrabAlnRep0	Stanford	Snyder	K562	USF2	USF2	ENSG00000105698	None	std	3165	3083	82	2.590837283	1775	0	0	24125		
673	1	wgEncodeSydhTfbsGm12878WhipIggmusAlnRep0	Stanford	Snyder	GM12878	WRNIP1	WHIP	ENSG00000124535	None	std	14120	14102	18	0.127478754	0	0	0	300000		
674	-1	wgEncodeSydhTfbsK562Xrcc4StdAlnRep0	Yale	Snyder	K562	XRCC4	XRCC4	ENSG00000152422	None	std	31	4	27	87.09677419	0	0	0	300000		
675	0	wgEncodeSydhTfbsGm12878Yy1StdAlnRep0	USC	Snyder	GM12878	YY1	YY1	ENSG00000100811	None	std	2217	2077	140	6.314839874	537	0	0	300000		
676	1	wgEncodeHaibTfbsGm12892Yy1V0416101AlnRep0	HudsonAlpha	Myers	GM12892	YY1	YY1	ENSG00000100811	None	v041610.1	15973	15951	22	0.137732423	45935	30037	21664	300000		
677	1	wgEncodeHaibTfbsK562Yy1V0416101AlnRep0	HudsonAlpha	Myers	K562	YY1	YY1	ENSG00000100811	None	v041610.1	12729	12677	52	0.408515987	283264	108101	41452	300000		
678	1	wgEncodeHaibTfbsK562Yy1V0416102AlnRep0	HudsonAlpha	Myers	K562	YY1	YY1	ENSG00000100811	None	v041610.2	24136	24059	77	0.319025522	156861	84035	46257	300000		
679	0	wgEncodeSydhTfbsK562Yy1UcdAlnRep0	USC	Snyder	K562	YY1	YY1	ENSG00000100811	None	std	5019	4948	71	1.414624427	16375	6264	0	300000		
680	1	wgEncodeSydhTfbsNt2d1Yy1UcdAlnRep0	USC	Snyder	NT2-D1	YY1	YY1	ENSG00000100811	None	std	4918	4862	56	1.138674258	14618	7285	0	300000		
681	1	wgEncodeHaibTfbsA549Yy1cV0422111Etoh02AlnRep0	HudsonAlpha	Myers	A549	YY1	YY1_(SC-281)	ENSG00000100811	EtOH_0.02pct	v042211.1	10287	10259	28	0.272188199	71989	34898	7650	300000		
682	1	wgEncodeHaibTfbsGm12878Yy1sc281Pcr1xAlnRep0	HudsonAlpha	Myers	GM12878	YY1	YY1_(SC-281)	ENSG00000100811	None	PCR1x	31040	30994	46	0.148195876	268042	172409	97387	300000		
683	1	wgEncodeHaibTfbsGm12891Yy1sc281V0416101AlnRep0	HudsonAlpha	Myers	GM12891	YY1	YY1_(SC-281)	ENSG00000100811	None	v041610.1	13635	13593	42	0.308030803	85796	49238	11859	300000		
684	1	wgEncodeHaibTfbsH1hescYy1sc281V0416102AlnRep0	HudsonAlpha	Myers	H1-hESC	YY1	YY1_(SC-281)	ENSG00000100811	None	v041610.2	18380	18328	52	0.282916213	135560	89573	44857	300000		
685	1	wgEncodeHaibTfbsHct116Yy1sc281V0416101AlnRep0	HudsonAlpha	Myers	HCT-116	YY1	YY1_(SC-281)	ENSG00000100811	None	v041610.1	12812	12749	63	0.491726506	61426	42905	32776	300000		
686	1	wgEncodeHaibTfbsHepg2Yy1sc281V0416101AlnRep0	HudsonAlpha	Myers	HepG2	YY1	YY1_(SC-281)	ENSG00000100811	None	v041610.1	17920	17876	44	0.245535714	69591	41631	15753	300000		
687	1	wgEncodeHaibTfbsSknshraYy1sc281V0416102AlnRep0	HudsonAlpha	Myers	SK-N-SH_RA	YY1	YY1_(SC-281)	ENSG00000100811	None	v041610.2	15733	15684	49	0.311447276	33698	19997	0	300000		
688	1	wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02AlnRep0	HudsonAlpha	Myers	A549	ZBTB33	ZBTB33	ENSG00000177485	EtOH_0.02pct	v042211.1	7199	7152	47	0.652868454	4221	1377	0	300000		
689	1	wgEncodeHaibTfbsGm12878Zbtb33Pcr1xAlnRep0	HudsonAlpha	Myers	GM12878	ZBTB33	ZBTB33	ENSG00000177485	None	PCR1x	2255	2144	111	4.922394678	35145	4491	0	300000		
690	1	wgEncodeHaibTfbsHct116Zbtb33V0416101AlnRep0	HudsonAlpha	Myers	HCT-116	ZBTB33	ZBTB33	ENSG00000177485	None	v041610.1	4395	4325	70	1.592718999	6995	5060	0	300000		
691	1	wgEncodeHaibTfbsHepg2Zbtb33Pcr1xAlnRep0	HudsonAlpha	Myers	HepG2	ZBTB33	ZBTB33	ENSG00000177485	None	PCR1x	2967	2879	88	2.965958881	1590	552	0	300000		
692	1	wgEncodeHaibTfbsK562Zbtb33Pcr1xAlnRep0	HudsonAlpha	Myers	K562	ZBTB33	ZBTB33	ENSG00000177485	None	PCR1x	3377	3285	92	2.724311519	6610	2301	0	300000		
693	1	wgEncodeHaibTfbsHepg2Zbtb7aV0416101AlnRep0	HudsonAlpha	Myers	HepG2	ZBTB7A	ZBTB7A_(SC-34508)	ENSG00000178951	None	v041610.1	9243	9189	54	0.584225901	29052	13100	8834	300000		
694	1	wgEncodeHaibTfbsK562Zbtb7asc34508V0416101AlnRep0	HudsonAlpha	Myers	K562	ZBTB7A	ZBTB7A_(SC-34508)	ENSG00000178951	None	v041610.1	21773	21711	62	0.28475635	124500	59089	32002	300000		
695	1	wgEncodeHaibTfbsGm12878Zeb1sc25388V0416102AlnRep0	HudsonAlpha	Myers	GM12878	ZEB1	ZEB1_(SC-25388)	ENSG00000148516	None	v041610.2	4883	4845	38	0.778210117	300000	140971	19812	300000		
696	0	wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabAlnRep0	Stanford	Snyder	HeLa-S3	ZKSCAN1	ZKSCAN1_(HPA006672)	ENSG00000106261	None	std	4182	4131	51	1.219512195	449	0	0	300000		
697	1	wgEncodeSydhTfbsGm12878Znf143166181apStdAlnRep0	Stanford	Snyder	GM12878	ZNF143	Znf143_(16618-1-AP)	ENSG00000166478	None	std	20030	20024	6	0.029955067	23912	15647	6462	300000		
698	1	wgEncodeSydhTfbsH1hescZnf143IggrabAlnRep0	Stanford	Snyder	H1-hESC	ZNF143	Znf143_(16618-1-AP)	ENSG00000166478	None	std	30741	30687	54	0.175661169	54609	4505	0	300000		
699	1	wgEncodeSydhTfbsHelas3Znf143IggrabAlnRep0	Stanford	Snyder	HeLa-S3	ZNF143	Znf143_(16618-1-AP)	ENSG00000166478	None	std	7105	7048	57	0.802251935	2063	1146	0	80018		
700	1	wgEncodeSydhTfbsK562Znf143IggrabAlnRep0	Stanford	Snyder	K562	ZNF143	Znf143_(16618-1-AP)	ENSG00000166478	None	std	29156	29069	87	0.298394842	31071	23219	0	300000		
701	1	wgEncodeSydhTfbsMcf7Znf217UcdAlnRep0	USC	Snyder	MCF-7	ZNF217	ZNF217	ENSG00000171940	None	std	9945	9933	12	0.12066365	3601	560	0	300000		
702	1	wgEncodeSydhTfbsHek293tZnf263UcdAlnRep0	USC	Snyder	HEK293-T-REx	ZNF263	ZNF263	ENSG00000006194	None	std	31508	31453	55	0.174558842	143477	102598	74178	300000		
703	1	wgEncodeSydhTfbsK562Znf263UcdAlnRep0	USC	Snyder	K562	ZNF263	ZNF263	ENSG00000006194	None	std	3118	3081	37	1.186658114	157569	16699	5515	300000		
704	0	wgEncodeSydhTfbsGm08714Znf274UcdAlnRep0	USC	Snyder	GM08714	ZNF274	ZNF274	ENSG00000171606	None	std	677	667	10	1.477104874	645	549	0	300000		
705	0	wgEncodeSydhTfbsGm12878Znf274StdAlnRep0	USC	Snyder	GM12878	ZNF274	ZNF274	ENSG00000171606	None	std	251	233	18	7.171314741	0	0	0	300000		
706	0	wgEncodeSydhTfbsHelas3Znf274UcdAlnRep0	USC	Snyder	HeLa-S3	ZNF274	ZNF274	ENSG00000171606	None	std	127	101	26	20.47244094	657	0	0	300000		
707	0	wgEncodeSydhTfbsHepg2Znf274UcdAlnRep0	USC	Snyder	HepG2	ZNF274	ZNF274	ENSG00000171606	None	std	245	245	0	0	210	0	0	300000		
708	1	wgEncodeSydhTfbsK562Znf274UcdAlnRep0	USC	Snyder	K562	ZNF274	ZNF274	ENSG00000171606	None	std	342	305	37	10.81871345	293	0	0	300000		
709	0	wgEncodeSydhTfbsNt2d1Znf274UcdAlnRep0	USC	Snyder	NT2-D1	ZNF274	ZNF274	ENSG00000171606	None	std	759	745	14	1.844532279	900	661	0	300000		
710	1	wgEncodeSydhTfbsK562Znf274m01UcdAlnRep0	USC	Snyder	K562	ZNF274	ZNF274_(M01)	ENSG00000171606	None	std	2011	1997	14	0.696171059	1857	1206	0	280831		
711	0	wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0	Harvard	Snyder	GM12878	ZZZ3	ZZZ3	ENSG00000036549	None	std	933	713	220	23.57984995	80	0	0	300000		
712	0	wgEncodeSydhTfbsHelas3Zzz3StdAlnRep0	Harvard	Snyder	HeLa-S3	ZZZ3	ZZZ3	ENSG00000036549	None	std	257	251	6	2.33463035	69	0	0	300000		
